valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.19,2013,0.388,"['Daft Punk', 'Panda Bear']",0.804,251293,0.451,0,36c4JohayB9qd64eidQMBi,2.17E-05,6,0.0924,-8.207,1,Doin' it Right (feat. Panda Bear),64,17/05/2013,0.0949,178.061
0.834,2013,0.000433,['Panic! At The Disco'],0.68,189107,0.847,0,0zewUY3RSh8yaV7q66Okem,0,5,0.331,-5.987,1,Vegas Lights,60,04/10/2013,0.0449,123.96
0.534,2013,0.276,['Eminem'],0.664,296269,0.899,1,1mavQ4WCzXSeL2Dm5DS4GQ,0,9,0.197,-3.711,0,Legacy,64,05/11/2013,0.474,164.125
0.673,2013,0.0994,"['Tech N9ne', 'Kendrick Lamar', 'Mayday', 'Kendall Morgan']",0.715,236373,0.468,1,7L3YDa0Fd8pmzpAyu6EKOS,0,2,0.125,-7.664,0,Fragile,59,30/07/2013,0.147,194.902
0.0677,2013,0.608,['bo en'],0.445,313969,0.361,0,0wZUJxxybEiafs0BIg9SAP,0,5,0.112,-7.503,1,My Time,60,06/09/2013,0.0941,119.797
0.862,2013,0.259,['Kikuo'],0.7,228339,0.834,0,6a0G8hYEyxqvEkebVLU5VK,0,6,0.0545,-4.134,0,しかばねの踊り,61,11/09/2013,0.0323,134.979
0.677,2013,0.000139,['Volbeat'],0.513,267680,0.875,0,1wnq9TwifJ9ipLUFsm8vKx,3.28E-05,2,0.0715,-4.819,1,Lola Montez,57,01/01/2013,0.0336,151.986
0.267,2013,0.168,['Do Or Die'],0.617,251960,0.882,1,3GUZHOhbl6hQEqsHCkUDDd,0,1,0.12,-2.701,0,Do U?,56,15/08/2013,0.101,145.933
0.525,2013,0.0127,['HAIM'],0.547,245293,0.635,0,6golelYKuy85o3u0cxIxFK,5.01E-06,2,0.0585,-5.569,1,The Wire,57,30/09/2013,0.137,113.678
0.508,2013,0.0303,['The Neighbourhood'],0.557,259413,0.845,0,3vooOYHU0Fi3ViCG7Ozh0Y,0.00851,8,0.354,-2.926,0,W.D.Y.W.F.M?,63,19/04/2013,0.0346,123.997
0.597,2013,0.167,"['Tyler, The Creator']",0.726,158760,0.565,1,75kiQfmmuQwgquZ9RLSvuA,0,1,0.262,-5.564,0,Domo23,59,01/04/2013,0.363,133.036
0.149,2013,0.0319,['Newsboys'],0.519,261693,0.76,0,1dtzjTkNecIRAL4X3u4CtL,1.59E-05,2,0.241,-4.41,1,We Believe,58,01/01/2013,0.0349,130.03
0.362,2013,0.0489,['Twenty One Pilots'],0.78,253680,0.716,0,70Cp0ukCMyWeJML77NGERU,5.92E-06,6,0.0704,-4.551,0,Semi-Automatic,61,08/01/2013,0.0439,105.017
0.191,2013,0.545,['Cast - Frozen'],0.538,105293,0.481,0,3xDVJcvcKedshWlT3qGSHk,0,2,0.086,-8.716,0,"Frozen Heart - From ""Frozen""/Soundtrack Version",60,01/01/2013,0.0997,95.914
0.235,2013,0.965,['Paramore'],0.469,52600,0.309,0,2GBjsCkCpR5w8Zri9aE49H,0,7,0.115,-13.694,1,Interlude: I'm Not Angry Anymore,62,05/04/2013,0.091,112.412
0.122,2013,0.939,['Mitski'],0.44,109824,0.22,0,4N2ibi4kcH4D5ZYYvMiKsg,3.10E-05,0,0.0969,-10.638,1,Class of 2013,59,01/08/2013,0.0427,125.53
0.571,2013,0.784,['Alabama Shakes'],0.693,249170,0.62,1,6ckUX8cgcqjoNGTd2A2Pvd,0.844,9,0.112,-6.509,1,Always Alright,57,12/12/2013,0.0424,106.346
0.374,2013,0.535,['The Paper Kites'],0.435,231587,0.523,0,431qZaQAJuIolwBrlDa6Yg,0.00011,0,0.162,-9.502,1,Woodland,59,05/03/2013,0.041,178.301
0.114,2013,0.545,['The Head and the Heart'],0.262,274200,0.443,0,34N4miRYCGQwmQEXoCiuuL,0.148,5,0.272,-10.109,1,Another Story,57,15/10/2013,0.0304,85.765
0.374,2013,0.0553,['The Neighbourhood'],0.568,246493,0.871,1,2Kt1XplPBQBsDKQDa6TssB,0.51,0,0.303,-3.453,1,Flawless,64,19/04/2013,0.0308,119.99
0.0461,2014,0.638,['Sleeping At Last'],0.263,289792,0.237,0,3tJjZMHLqhD8DaGgdBICnc,0.305,3,0.109,-13.738,1,Saturn,69,08/07/2014,0.0344,73.024
0.512,2014,0.279,"['Rittz', 'Mike Posner', 'B.o.B']",0.723,298200,0.691,1,5i2bkKprKcLgcYb07g7I5u,0,1,0.0363,-6.784,0,In My Zone,62,09/09/2014,0.219,138.038
0.146,2014,0.0281,"['YG', 'Drake']",0.676,233507,0.415,1,1uDjaezEbalGyGnuH80zDK,0,9,0.0915,-9.752,1,Who Do You Love?,64,01/01/2014,0.508,193.206
0.219,2014,0.671,"['Jhené Aiko', 'Namiko', 'Miyagi']",0.494,297493,0.471,0,4ThyHM57HG7pnLudis9b0M,4.19E-05,6,0.0699,-11.238,0,Promises,63,08/09/2014,0.0699,80.367
0.921,2014,0.00477,['One Direction'],0.681,174080,0.864,0,34aYkYrY3sXhEU9O4VQgtB,0,3,0.122,-3.276,1,Fireproof,70,17/11/2014,0.0301,132.929
0.184,2014,0.673,['Hozier'],0.463,266547,0.373,0,1UWhx0pFZccP4jdCIZsj7U,0.0745,6,0.118,-10.666,0,Arsonist's Lullabye,62,09/03/2014,0.0362,64.831
0.216,2014,0.0146,"['Travis Scott', 'Rich Homie Quan', 'Young Thug']",0.823,274320,0.768,1,3SEd8nPd8MpGwk6ZZ8tk2j,1.03E-06,11,0.127,-6.21,1,Mamacita (feat. Rich Homie Quan & Young Thug),67,18/08/2014,0.0819,115.021
0.739,2014,0.0579,['Hozier'],0.555,223120,0.727,0,4JpazKcfOhbwqZrsYhzHee,7.52E-06,6,0.0937,-4.202,1,Jackie and Wilson,62,19/09/2014,0.0388,82.142
0.632,2014,0.001,['Modern Baseball'],0.395,163760,0.902,1,0YHbKVzzxk7bUpfdr9VQY3,0,8,0.327,-5.808,0,Your Graduation,63,11/02/2014,0.176,184.737
0.342,2014,0.00103,['Taylor Swift'],0.552,235800,0.841,0,5OndtwLGA9O6XHFcGm2H7r,1.23E-05,7,0.337,-6.938,1,Out Of The Woods,61,27/10/2014,0.0372,91.993
0.57,2014,0.212,['Isaiah Rashad'],0.608,260632,0.676,1,0qLt7pQhm8LDxFgI0YXdlY,0,1,0.347,-7.56,1,Heavenly Father,63,28/01/2014,0.248,80.939
0.584,2014,0.00463,['Taylor Swift'],0.633,230467,0.889,0,6rZVy6FIG7lSJQMFXHo12z,0.000458,5,0.0658,-5.87,1,New Romantics,61,27/10/2014,0.0715,121.956
0.142,2014,0.0504,"['Logic', 'Big Sean']",0.807,218280,0.693,1,0lwkTJnLBVWvEnxtku7Msy,7.75E-06,11,0.0762,-5.056,1,Alright,63,21/10/2014,0.0481,127.035
0.359,2014,0.697,['Ed Sheeran'],0.53,241347,0.346,0,1HbcclMpw0q2WDWpdGCKdS,1.07E-05,8,0.105,-10.497,1,Tenerife Sea,70,21/06/2014,0.0376,121.876
0.585,2014,0.306,['Sturgill Simpson'],0.553,188187,0.314,0,4NE3oWyUQI2b2NjyMyC8Bi,0.000578,4,0.104,-9.217,1,Turtles All the Way Down,61,13/05/2014,0.0396,91.7
0.652,2014,0.949,['Wun Two'],0.762,143133,0.525,0,24Jk4wYlLRXI9TUMdkHoMN,0.87,6,0.114,-11.863,1,Again,66,19/12/2014,0.199,82.777
0.344,2014,0.00543,"['August Alsina', 'Nicki Minaj']",0.462,276080,0.615,1,7ewfvLrlI0VNht4vEnoTMh,0,0,0.856,-7.982,0,No Love,65,05/08/2014,0.153,130.967
0.285,2014,0.584,['Hozier'],0.399,283467,0.673,0,5aRZk9oWIYUB5alrTs8TTV,2.44E-05,0,0.118,-5.506,1,From Eden,62,19/09/2014,0.0509,142.255
0.647,2014,0.0014,['One Direction'],0.565,229040,0.862,0,6HFywc5eQYRRYHYTatCb5Y,0,4,0.105,-3.715,1,Where Do Broken Hearts Go,70,17/11/2014,0.0326,122.994
0.65,2014,0.0409,['Andy Grammer'],0.621,199113,0.827,0,07HeFSqsEGq4eWyerDrW1a,0,11,0.0815,-7.309,1,Back Home,62,05/08/2014,0.0454,99.979
0.654,2014,0.0198,['Lady A'],0.631,198267,0.937,0,6olKv2HP3XgBpvVxAswowe,7.38E-06,11,0.327,-3.858,0,Bartender,62,30/09/2014,0.034,101.011
0.809,2014,0.658,['Ariel Camacho y Los Plebes Del Rancho'],0.713,209121,0.44,0,4KrXsgZHi1yLZLB1Wlgcbt,2.24E-05,7,0.0791,-4.714,1,Te Metiste,68,23/09/2014,0.0391,152.031
0.592,2014,0.0638,['Florida Georgia Line'],0.547,230587,0.878,0,5CXnIPD6rTjszYYQm6fY2P,7.08E-06,2,0.106,-4.224,1,Dirt,62,14/10/2014,0.0451,121.973
0.676,2014,0.0601,['New Medicine'],0.599,179240,0.945,0,0R7KP4GlUebdefGw2Sw9eh,0,5,0.309,-4.604,1,Fire Up The Night,64,22/08/2014,0.0695,84.996
0.58,2014,0.427,['Hozier'],0.446,222813,0.533,0,0efT4YKQLQx2YHbp6vgRX8,3.26E-06,7,0.332,-5.955,1,Someone New,62,07/10/2014,0.046,183.81
0.22,2014,0.775,"['SZA', 'Chance the Rapper']",0.759,216234,0.342,0,7GPstnufSTScEaw9dMxO9H,0,1,0.112,-9.044,0,Childs Play (feat. Chance the Rapper),64,08/04/2014,0.0406,99.995
0.262,2014,0.107,"['Naughty Boy', 'Sam Smith']",0.772,222200,0.65,0,36pLU2ywVeBKEF0rrKtmCB,1.13E-06,6,0.0905,-5.202,0,La La La,61,01/01/2014,0.0306,125.082
0.461,2014,0.194,['Lana Del Rey'],0.527,256760,0.591,0,5Y6nVaayzitvsD5F7nr3DV,0.0194,6,0.0907,-7.664,0,West Coast,69,01/01/2014,0.0396,123.167
0.446,2014,0.019,['G.R.L.'],0.65,198307,0.786,0,3qqho4PnTn3zlMPBzWhFFD,0,9,0.323,-5.488,1,Ugly Heart,65,29/07/2014,0.0463,124.96
0.623,2014,0.338,['Eric Church'],0.693,198907,0.335,0,6hr4weuSidHy2LNMw8UVJ2,0.000552,0,0.118,-10.863,1,Like A Wrecking Ball,61,01/01/2014,0.0395,136.071
0.703,2014,0.753,['The Dead South'],0.772,245320,0.235,0,4eMxLQtSdgxdA1Hs6D2YuN,0.00125,7,0.111,-9.075,0,In Hell I'll Be in Good Company,63,26/04/2014,0.0479,154.802
0.307,2014,0.175,['BTS'],0.504,239470,0.712,0,4ZSLc2F15wKVPjyLt169tt,0,9,0.377,-4.705,1,Just One Day,70,12/02/2014,0.379,189.577
0.876,2014,0.113,"['Justin Bieber', 'Chance the Rapper']",0.738,248133,0.563,0,5Isz0twJeFdduOQEFQLezv,0,5,0.191,-5.467,0,Confident,63,13/05/2014,0.11,134.132
0.239,2014,0.0131,['Andrew McMahon in the Wilderness'],0.381,223880,0.844,0,1MSM3Fo2fvnwVqMcz8Jhjq,0,5,0.318,-7.123,1,Cecilia And The Satellite,62,14/10/2014,0.144,194
0.406,2014,0.629,['Lake Street Dive'],0.789,215880,0.283,0,0MH2fBfdoOl17OSbmrwClC,0.0134,0,0.097,-11.679,1,Better Than,62,18/02/2014,0.0354,77.576
0.163,2014,0.348,['Sylvan Esso'],0.457,269693,0.455,0,71cUqXJ3h1r0Ees6YdENLU,0.00122,0,0.142,-8.112,1,Coffee,60,13/05/2014,0.188,100.049
0.254,2014,0.749,['Hozier'],0.531,229720,0.359,0,4Vc3bzFxXdrABa2DxgyCMT,0,10,0.112,-7.672,1,Work Song,61,07/10/2014,0.0619,121.249
0.654,2014,0.144,['Sturgill Simpson'],0.579,241320,0.515,0,40Xg69oisdpuP4C7xl3RkK,0.0123,11,0.0511,-7.342,1,Long White Line,60,13/05/2014,0.03,88.434
0.454,2014,0.123,['Shy Glizzy'],0.698,236760,0.793,1,5yJzkdwbrQCwua2dIC3K6A,0,1,0.0805,-5.332,0,White Girl,60,17/02/2014,0.105,129.948
0.772,2014,0.0876,['Mac DeMarco'],0.43,145893,0.771,0,4keAoywVf4jxRvXU7ON0hV,0.0239,5,0.121,-7.176,1,Salad Days,65,01/04/2014,0.0375,201.001
0.258,2014,0.00888,"['Ty Dolla $ign', 'B.o.B']",0.858,216520,0.398,1,0Yp3wCUpjrG7NWWPDpmQXm,0,1,0.112,-11.306,1,Paranoid (feat. B.o.B),61,21/01/2014,0.0598,97.476
0.771,2014,0.209,['Logic'],0.597,167320,0.856,1,1Kp6WFxRzc0sRBmGSgIYat,0.0159,10,0.278,-7.089,0,Gang Related,63,21/10/2014,0.0431,131.95
0.817,2014,0.0142,['Dustin Lynch'],0.557,204187,0.737,0,4whYDpJ5XVQpmvecbEHP5Q,0,3,0.314,-5.75,1,Where It's At,61,09/09/2014,0.0476,158.05
0.515,2014,0.668,['Good Morning'],0.535,136033,0.209,0,3GahMRXI3rL2JVeSLZBRnF,0.14,6,0.129,-16.402,1,Warned You,63,14/11/2014,0.0257,137.889
0.737,2014,0.303,['Shakey Graves'],0.576,212800,0.609,0,0ewrI06EIDMGXvgJxuyF3U,0,7,0.164,-5.921,1,Dearly Departed (feat. Esmé Patterson),62,10/07/2014,0.107,86.703
0.373,2014,0.26,['J. Cole'],0.478,242813,0.546,1,6NyhBA9M6KK0fuVsojxL00,0,5,0.0951,-8.59,1,January 28th,63,09/12/2014,0.354,79.237
0.186,2014,0.103,"['G-Eazy', 'Devon Baldwin']",0.671,240680,0.672,1,5DSr1NMci58MEgS20vivSL,3.98E-05,4,0.074,-9.188,0,Let's Get Lost (feat. Devon Baldwin),62,20/06/2014,0.12,117.96
0.627,2014,0.00326,['Seether'],0.541,197800,0.916,1,3bq8WiQrEXMwPAibYs7tpu,2.04E-06,7,0.0967,-5.964,0,Nobody Praying For Me,63,01/01/2014,0.0612,156.015
0.555,2014,0.335,['Imagine Dragons'],0.553,192707,0.657,0,15DrrIod12Tc2IoMaHiwlQ,0.000648,1,0.228,-8.219,1,I Bet My Life,62,18/09/2014,0.0405,107.889
0.324,2014,0.576,['Cyndi Lauper'],0.724,243067,0.436,0,1Jj6MF0xDOMA3Ut2Z368Bx,1.19E-06,0,0.0908,-9.321,1,Time After Time,71,28/03/2014,0.0282,130.439
0.545,2014,0.135,"['Jeezy', 'JAY-Z']",0.711,207533,0.833,1,0jkeRqlWciqKxU3iHQfdWj,0,7,0.301,-4.818,1,Seen It All,61,02/09/2014,0.154,106.094
0.286,2014,0.351,['Trevor Hall'],0.693,274632,0.367,0,0c7iF5fSBYxCuwsAv2z4iI,2.90E-05,3,0.111,-11.66,1,Green Mountain State,64,17/06/2014,0.0323,129.879
0.0607,2014,0.871,['Tom Rosenthal'],0.561,191352,0.111,0,2Iyfw8YfKruAagJwGc4G07,0.205,8,0.103,-15.11,0,It's Ok,70,01/09/2014,0.0324,148.191
0.262,2014,0.388,['J. Cole'],0.519,264213,0.809,1,4txn9qnwK3ILQqv5oq2mO3,0,1,0.275,-6.362,1,03' Adolescence,63,09/12/2014,0.556,146.02
0.233,2014,0.546,"['Ariana Grande', 'Big Sean']",0.654,233733,0.578,0,70yhaHLp9STtzI2Kzba6Tr,0,6,0.112,-6.897,1,Best Mistake,66,25/08/2014,0.449,143.867
0.495,2014,0.0424,['One Direction'],0.508,201853,0.895,0,5UgsZiYk1lkEobuPHmRtWm,0,9,0.198,-3.745,1,Girl Almighty,68,17/11/2014,0.0414,168.941
0.472,2014,0.215,"['ILOVEMAKONNEN', 'Drake']",0.77,321987,0.664,1,2znzyzlAUc8Z1Ikq9aFOcx,0.000118,0,0.105,-5.604,1,Tuesday (feat. Drake),63,01/09/2014,0.211,140.163
0.549,2014,0.162,"['Clean Bandit', 'Jess Glynne']",0.799,227833,0.586,0,0am001WwFBVGDGLwRh3ixi,2.03E-06,11,0.193,-6.735,1,Rather Be (feat. Jess Glynne),59,02/06/2014,0.0377,120.97
0.292,2014,0.307,['Meghan Trainor'],0.556,219440,0.361,0,7H36edyR2mNd1Fr6tDDMUg,8.04E-06,2,0.102,-7.761,1,I'll Be Home,65,24/11/2014,0.0257,84.787
0.59,2014,0.665,['Jaymes Young'],0.392,210639,0.498,0,0elXIl26ZrovBULLTrEGK6,0.000118,9,0.34,-7.63,0,Habits of My Heart - EP Version,66,28/09/2014,0.117,72.048
0.621,2014,0.053,['Selena Gomez'],0.616,227373,0.789,0,6wJwkMo278iWVlWl1XQ4WA,0,7,0.142,-4.874,0,The Heart Wants What It Wants,70,01/01/2014,0.0377,83.066
0.335,2014,0.0758,['Bebe Rexha'],0.474,207775,0.537,1,5LtNBCM2ve0SxP0dlRVvMu,0,2,0.316,-6.77,1,I'm Gonna Show You Crazy,66,19/12/2014,0.0649,90.103
0.656,2014,0.0376,['Set It Off'],0.667,199253,0.908,0,39ShyO1yBCiEoEXHX9ie0F,0,1,0.145,-5.004,0,Why Worry,61,14/10/2014,0.0514,105.011
0.16,2014,0.692,['Ariana Grande'],0.439,232587,0.322,0,5lvnGiTAH9BVlJLHc0DXZz,0,9,0.103,-5.959,1,Just A Little Bit Of Your Heart,68,25/08/2014,0.028,77.963
0.98,2014,0.165,"['Earth, Wind & Fire']",0.694,215080,0.831,0,3wpLkju0bJy89kjgdRys0j,0.000892,9,0.25,-7.288,1,September,67,25/03/2014,0.0301,125.901
0.849,2014,0.0981,['Florida Georgia Line'],0.476,184707,0.952,0,0El2Zyt68nYySFDG87hZgM,2.91E-06,4,0.438,-3.783,1,Sun Daze,61,14/10/2014,0.041,170.062
0.575,2014,0.0197,['Deorro'],0.88,326888,0.821,0,3haS1MDe2Zh8jJaeiiymSt,0.661,5,0.234,-2.545,0,Five Hours,61,14/10/2014,0.118,127.907
0.231,2014,0.0849,['Dierks Bentley'],0.614,279533,0.715,0,01e8dGbulrphX8j3fZDQYk,0.000316,0,0.102,-6.451,1,I Hold On,60,01/01/2014,0.0445,117.956
0.1,2014,0.00318,['Francesca Battistelli'],0.381,302577,0.532,0,0VqMBJyeeRA4I6mSPO5uqZ,0,2,0.098,-7.842,1,Holy Spirit,61,22/04/2014,0.0372,143.774
0.146,2014,0.0027,['Night Lovell'],0.677,196827,0.655,1,3PcrNUFsSYnkJJNE6roBKl,0.276,7,0.162,-5.541,1,Deira City Centre,69,21/12/2014,0.0433,100.119
0.145,2014,0.921,['Hozier'],0.54,198027,0.178,0,7K6LFPfjdnN6QqvGzhvpRO,0.377,7,0.106,-14.33,1,Like Real People Do,60,07/10/2014,0.0308,139.941
0.629,2014,0.543,['Banda MS de Sergio Lizárraga'],0.758,212280,0.528,0,1ugCJElyPMmDj2FYPgbD4d,2.84E-05,2,0.215,-5.294,1,A Lo Mejor,69,24/06/2014,0.0312,129.973
0.889,2014,0.205,['Cody Johnson'],0.674,174680,0.892,0,2g3vpJiqwswGJbUOSkCWqC,0,0,0.694,-3.771,1,Dance Her Home,60,14/01/2014,0.0293,114.048
0.459,2014,0.0111,"['Juicy J', 'Wiz Khalifa', 'Ty Dolla $ign', 'Kill The Noise', 'Madsonik']",0.596,206567,0.815,0,7zBQRGpYImAdIZc97FNj3V,0,6,0.174,-5.668,0,"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",67,22/07/2014,0.0755,165.015
0.171,2014,0.215,"['WILLOW', 'SZA']",0.597,253800,0.495,0,3e90JC8EKLsSDUHmPpxkfp,0.000163,8,0.104,-8.674,1,9,63,11/11/2014,0.201,76.991
0.735,2014,0.000792,"['Natalie La Rose', 'Jeremih']",0.83,189907,0.52,0,7ioiB40H9xKs04QtIso2I3,1.25E-05,0,0.0656,-8.714,1,Somebody,65,06/01/2014,0.0376,104.99
0.278,2014,0.0407,"['Imagine Dragons', 'Kendrick Lamar']",0.483,276040,0.894,1,69yfbpvmkIaB10msnKT7Q5,0,9,0.282,-3.9,1,Radioactive,71,01/01/2014,0.223,139.858
0.594,2014,0.554,['La Adictiva Banda San José de Mesillas'],0.689,234480,0.532,0,3qGkFQOEJ0w0SqnAXFeG2v,1.58E-06,2,0.204,-3.888,0,"Después de Ti, ¿Quién?",61,29/07/2014,0.0296,122.004
0.38,2014,6.54E-05,['Bush'],0.46,326667,0.81,0,2ox1STg6AbcEHoHWlFtFwr,0.000189,11,0.123,-5.008,0,Comedown,60,14/10/2014,0.0557,139.671
0.205,2014,0.00956,['Alvvays'],0.27,196560,0.83,0,5HLes17mwCwKt81mi0Tk35,0.434,7,0.142,-4.592,1,"Archie, Marry Me",61,22/07/2014,0.0741,117.314
0.573,2014,0.619,['Banda MS de Sergio Lizárraga'],0.715,223453,0.522,0,5GF1ljm1AWf6RQs9bQkZPR,2.30E-06,8,0.273,-3.936,1,No Me Pidas Perdón,68,24/06/2014,0.0291,125.008
0.265,2014,0.623,['Casting Crowns'],0.526,221080,0.657,0,5t35FJYwzRt9MG3ae2O41L,0,0,0.159,-6.399,1,Just Be Held,61,24/01/2014,0.0342,76.032
0.0869,2014,0.293,['Hillsong Worship'],0.381,568787,0.505,0,2BuhGnXpqMQ8BvOUZpmaVl,4.27E-06,7,0.72,-6.478,1,Broken Vessels (Amazing Grace) - Live,60,01/07/2014,0.0278,140.995
0.182,2014,0.32,['George Ezra'],0.629,188960,0.572,0,3ieLey98V9mIIh3W9gBlPF,0.000853,5,0.109,-9.332,1,Barcelona,69,30/06/2014,0.0307,93.997
0.313,2014,0.251,['ZHU'],0.786,255093,0.706,0,5Z3trOR982mBrJcPfrLUsq,0.213,9,0.142,-6.212,0,Cocaine Model,62,11/09/2014,0.0537,120.011
0.235,2014,0.181,['Rebelution'],0.685,209253,0.54,0,4TyCnstYu6LGrjka5WW6ft,0.015,9,0.114,-9.701,1,Fade Away,60,10/06/2014,0.0253,109.926
0.615,2014,0.038,['Taylor Swift'],0.793,212600,0.634,0,6qnM0XXPZOINWA778uNqQ9,1.76E-06,7,0.304,-4.807,1,Welcome To New York,60,27/10/2014,0.0324,117.023
0.503,2014,0.042,['Cole Swindell'],0.432,191907,0.738,0,3OZVqx1YsqDDkxQ6TnmHtn,0,2,0.119,-3.91,1,Ain't Worth the Whiskey,60,18/02/2014,0.0309,153.712
0.698,2014,0.0234,['The Front Bottoms'],0.338,167307,0.819,0,7t19ubLwfZubJh2HpCUTrC,0,3,0.129,-5.666,1,Be Nice To Me,59,17/06/2014,0.0736,118.905
0.458,2014,0.114,['The Living Tombstone'],0.564,174395,0.647,0,463r5bsN1VqGXtaMctn4Rr,0,10,0.17,-6.759,0,It's Been So Long,66,04/12/2014,0.0407,95.923
0.522,2014,0.0579,"['Nicki Minaj', 'Drake', 'Lil Wayne']",0.89,220467,0.667,1,7e44z4wOjkllaD8eulUeMd,2.97E-05,2,0.108,-6.862,1,Truffle Butter,65,15/12/2014,0.0521,105.099
0.735,2014,0.227,['The Growlers'],0.502,208613,0.769,0,53CKX8ycrYqHTppfBpsfsY,0,8,0.109,-6.258,1,Going Gets Tough,60,23/09/2014,0.0326,162.053
0.488,2014,0.0331,['Aloe Blacc'],0.308,254880,0.769,0,2stPxcgjdSImK7Gizl8ZUN,0,11,0.214,-7.256,0,The Man,60,01/01/2014,0.065,81.853
0.614,2014,0.00843,['ZHU'],0.867,223480,0.477,0,2GQEM9JuHu30sGFvRYeCxz,0.175,9,0.113,-7.183,0,Faded,62,11/09/2014,0.049,124.979
0.574,2014,0.0137,['Colony House'],0.479,177773,0.759,0,612JlaWJl5l6VIrcBck5QB,0,8,0.093,-6.82,1,Silhouettes,61,22/07/2014,0.0385,164.997
0.386,2014,0.201,['Hozier'],0.364,219213,0.64,0,6JmSfynzr6E0QllQZNEXEb,7.25E-05,4,0.12,-5.757,1,Angel of Small Death and the Codeine Scene,60,19/09/2014,0.0506,93.507
0.37,2014,0.131,['Imagine Dragons'],0.524,230200,0.679,0,4o74y4XY1ypNZkZtZkK8Wi,0,2,0.201,-6.01,0,I’m So Sorry,62,18/09/2014,0.0565,142.588
0.576,2014,0.154,['Charli XCX'],0.659,169866,0.911,0,0Y1MWB026LYxGvhq4EcMiC,0.000304,4,0.191,-2.28,1,Boom Clap,60,15/12/2014,0.0786,91.999
0.402,2014,0.0435,['Miranda Lambert'],0.591,247827,0.703,0,0B0y2FImat9j9MJTNRZWfW,2.34E-06,10,0.145,-6.211,1,Automatic,61,02/06/2014,0.0256,95.993
0.855,2014,0.0107,['Kero Kero Bonito'],0.765,115352,0.579,0,56JcHvg7W4cCs6fQEOz2gW,0.362,10,0.15,-7.051,1,I'd Rather Sleep,63,25/08/2014,0.0496,142.065
0.238,2014,0.658,['Alex & Sierra'],0.525,229640,0.439,0,2ELVVIbpucfOqGFC21Q4yR,0,0,0.0636,-6.596,1,I Love You,65,06/10/2014,0.0259,84.956
0.472,2014,0.00196,['Taylor Swift'],0.602,193293,0.735,0,0dAb8TY433dl3ZfXYCLE19,4.77E-05,5,0.105,-5.778,1,All You Had To Do Was Stay,59,27/10/2014,0.0337,96.969
0.403,2014,0.0402,['Kevin Gates'],0.854,241187,0.709,1,2UyQQjPjq4nA7mYivEkzRx,0,10,0.0901,-5.214,0,Out the Mud,59,15/12/2014,0.105,129.929
0.51,2014,0.129,"['Calvin Harris', 'Alesso', 'Hurts']",0.544,184280,0.915,0,4J7CKHCF3mdL4diUsmW8lq,0.000914,8,0.115,-3.405,1,Under Control (feat. Hurts),73,31/10/2014,0.0841,126.094
0.897,2014,0.0208,['Kendrick Lamar'],0.755,231933,0.884,1,7wdzLe2Gsx1RGqbvYZHASz,2.97E-06,10,0.248,-5.296,0,i,64,23/09/2014,0.0638,121.927
0.299,2014,0.00229,['One Direction'],0.524,196053,0.831,0,7GtGeeChOx4NS77bqK8SUx,0,2,0.171,-4.174,1,Ready to Run,68,17/11/2014,0.036,115.067
0.451,2014,0.319,['Dan + Shay'],0.493,217407,0.67,0,7ongSdLv28Z27WeCrzZXwB,0,6,0.102,-5.131,1,19 You + Me,60,01/04/2014,0.0298,151.989
0.0551,2014,0.192,['K CAMP'],0.759,171747,0.454,1,6225vlQNgif1W5dE5KN6Y6,5.69E-06,1,0.0853,-6.594,1,Slum Anthem,61,17/11/2014,0.137,140.04
0.481,2014,0.343,['Sam Smith'],0.656,167066,0.627,0,2TeLIzFBe3hxkPR5FIQZut,2.17E-05,7,0.124,-6.627,0,Like I Can,69,26/05/2014,0.0379,99.933
0.961,2014,0.698,['Banda Los Recoditos'],0.729,181987,0.507,0,33XISWpHJRbAvFSMW1y44A,0,0,0.26,-4.94,1,Me Sobrabas Tú,68,02/09/2014,0.0486,154.926
0.172,2014,0.773,['Sam Smith'],0.417,253208,0.332,0,74sb4Gib0cL3TQeCjYF8vh,1.95E-05,4,0.109,-9.482,1,Lay Me Down,66,26/05/2014,0.0494,119.156
0.538,2014,0.807,['Colbie Caillat'],0.603,224573,0.376,0,6buXDkw3Gv4fQC1OZKUhnR,0,1,0.108,-9.77,1,Try,60,30/09/2014,0.0288,139.995
0.776,2014,0.0191,['TOTO'],0.482,236107,0.835,0,17arUdDWEinOOVrrVUkEM7,0.0143,6,0.162,-7.68,0,Hold the Line,66,23/06/2014,0.0539,96.444
0.932,2014,0.395,['Jon Pardi'],0.857,197547,0.558,0,59O0lOCAMdBugXQrEGR6A6,0,11,0.111,-6.081,1,When I've Been Drinkin',59,01/01/2014,0.0385,112.992
0.211,2014,0.232,['Taylor Swift'],0.815,271000,0.377,0,4bXCcoesMt8u99xMsbLr9U,0,4,0.1,-7.754,1,Clean,59,27/10/2014,0.0346,103.97
0.745,2014,0.0579,['Hozier'],0.563,223120,0.727,0,0PywzrV955BnXDC8FHAf0n,7.59E-06,6,0.0937,-4.202,1,Jackie and Wilson,59,07/10/2014,0.036,82.311
